v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day,min,max,avg,std
2.5,3.571428571,1.071428571,4.642857143,21.07142857,0,258,2.02E+13,4/1/16 15:15,2016,4,1,,,,
1.785714286,2.083333333,0.297619048,2.380952381,21.72619048,0.297619048,307,2.02E+13,4/1/16 15:30,2016,4,1,,,,
0,1.050420168,1.050420168,2.100840336,20.79831933,0,454,2.02E+13,4/1/16 16:30,2016,4,1,,,,
-0.779220779,0.779220779,1.558441558,2.337662338,24.93506494,0.25974026,353,2.02E+13,4/1/16 18:45,2016,4,1,,,,
0.760233918,1.695906433,0.935672515,2.631578947,20.1754386,0.409356725,1570,2.02E+13,4/1/16 20:15,2016,4,1,,,,
-0.121359223,2.028432732,2.149791956,4.178224688,24.16782247,0.225381415,5379,2.02E+13,4/1/16 20:30,2016,4,1,,,,
1.595744681,2.127659574,0.531914894,2.659574468,21.80851064,0.531914894,348,2.02E+13,4/1/16 20:45,2016,4,1,,,,
-0.803212851,1.004016064,1.807228916,2.81124498,23.29317269,0.200803213,460,2.02E+13,4/1/16 21:00,2016,4,1,,,,
-0.121359223,2.028432732,2.149791956,4.178224688,24.16782247,0.225381415,5379,2.02E+13,4/1/16 21:00,2016,4,1,,,,
1.030927835,1.030927835,0,1.030927835,19.58762887,0.343642612,264,2.02E+13,4/1/16 23:00,2016,4,1,,,,
-0.290697674,0.872093023,1.162790698,2.034883721,22.09302326,0.581395349,313,2.02E+13,4/2/16 8:45,2016,4,2,,,,
0.943396226,2.201257862,1.257861635,3.459119497,25.47169811,0,284,2.02E+13,4/4/16 6:00,2016,4,4,,,,
0.637755102,4.336734694,3.698979592,8.035714286,25.38265306,1.147959184,689,2.02E+13,4/4/16 13:15,2016,4,4,,,,
-1.19047619,2.777777778,3.968253968,6.746031746,20.43650794,0.198412698,463,2.02E+13,4/4/16 13:45,2016,4,4,,,,
0.798722045,4.47284345,3.674121406,8.146964856,26.35782748,1.118210863,552,2.02E+13,4/4/16 14:15,2016,4,4,,,,
2.180685358,4.672897196,2.492211838,7.165109034,25.3894081,0.46728972,566,2.02E+13,4/4/16 14:15,2016,4,4,,,,
-0.945179584,2.835538752,3.780718336,6.616257089,20.2268431,0.189035917,487,2.02E+13,4/4/16 14:45,2016,4,4,,,,
3.136531365,4.79704797,1.660516605,6.457564576,24.35424354,2.21402214,491,2.02E+13,4/4/16 16:00,2016,4,4,,,,
-0.49958368,0.999167361,1.498751041,2.497918401,21.14904246,1.415487094,1010,2.02E+13,4/4/16 17:15,2016,4,4,,,,
-0.746268657,1.492537313,2.23880597,3.731343284,32.8358209,2.985074627,118,2.02E+13,4/4/16 23:45,2016,4,4,,,,
1.719197708,2.005730659,0.286532951,2.29226361,22.06303725,1.432664756,323,2.02E+13,4/5/16 10:45,2016,4,5,,,,
0.578034682,2.167630058,1.589595376,3.757225434,21.53179191,0.072254335,1260,2.02E+13,4/5/16 11:30,2016,4,5,,,,
1.413427562,4.240282686,2.826855124,7.067137809,24.204947,1.413427562,505,2.02E+13,4/5/16 15:00,2016,4,5,,,,
0.628930818,2.358490566,1.729559748,4.088050314,21.85534591,0.471698113,536,2.02E+13,4/5/16 17:30,2016,4,5,,,,
1.269393512,2.256699577,0.987306065,3.244005642,19.7461213,0.564174894,658,2.02E+13,4/5/16 18:45,2016,4,5,,,,
2.183803458,3.912647862,1.728844404,5.641492266,25.75068244,1.18289354,1016,2.02E+13,4/5/16 20:15,2016,4,5,,,,
2.404624277,4,1.595375723,5.595375723,22.68208092,3.976878613,3867,2.02E+13,4/5/16 21:45,2016,4,5,,,,
2.341137124,3.010033445,0.668896321,3.678929766,21.40468227,0.668896321,268,2.02E+13,4/5/16 22:00,2016,4,5,,,,
0,2.702702703,2.702702703,5.405405405,25.57172557,3.742203742,437,2.02E+13,4/5/16 22:15,2016,4,5,,,,
-0.212314225,2.547770701,2.760084926,5.307855626,25.26539278,3.821656051,414,2.02E+13,4/5/16 22:45,2016,4,5,,,,
2.431610942,3.039513678,0.607902736,3.647416413,21.58054711,0.607902736,302,2.02E+13,4/5/16 23:45,2016,4,5,,,,
3.896103896,4.545454545,0.649350649,5.194805195,15.58441558,0,135,2.02E+13,4/6/16 1:00,2016,4,6,,,,
-0.641025641,1.602564103,2.243589744,3.846153846,26.6025641,0.961538462,281,2.02E+13,4/6/16 1:15,2016,4,6,,,,
2.397260274,3.253424658,0.856164384,4.109589041,22.60273973,2.910958904,1028,2.02E+13,4/6/16 1:15,2016,4,6,,,,
-0.641025641,1.602564103,2.243589744,3.846153846,26.6025641,0.961538462,281,2.02E+13,4/6/16 1:15,2016,4,6,,,,
-0.641025641,1.602564103,2.243589744,3.846153846,26.6025641,0.961538462,281,2.02E+13,4/6/16 1:30,2016,4,6,,,,
-0.634920635,1.587301587,2.222222222,3.80952381,26.34920635,0.952380952,285,2.02E+13,4/6/16 1:30,2016,4,6,,,,
-6.400550585,1.101169993,7.501720578,8.602890571,22.98692361,0.481761872,1354,2.02E+13,4/6/16 1:30,2016,4,6,,,,
-0.634920635,1.587301587,2.222222222,3.80952381,26.34920635,0.952380952,285,2.02E+13,4/6/16 1:45,2016,4,6,,,,
-0.638977636,1.597444089,2.236421725,3.833865815,26.51757188,0.958466454,283,2.02E+13,4/6/16 2:00,2016,4,6,,,,
2.46835443,4.135021097,1.666666667,5.801687764,23.10126582,4.008438819,4189,2.02E+13,4/6/16 2:00,2016,4,6,,,,
-0.649350649,1.623376623,2.272727273,3.896103896,26.94805195,0.974025974,275,2.02E+13,4/6/16 2:15,2016,4,6,,,,
-1.391304348,2.782608696,4.173913043,6.956521739,20.86956522,0.869565217,500,2.02E+13,4/6/16 2:30,2016,4,6,,,,
-0.660066007,1.650165017,2.310231023,3.96039604,27.39273927,0.99009901,272,2.02E+13,4/6/16 3:15,2016,4,6,,,,
-0.917431193,1.529051988,2.44648318,3.975535168,25.99388379,0.917431193,300,2.02E+13,4/6/16 3:15,2016,4,6,,,,
-0.655737705,1.639344262,2.295081967,3.93442623,27.21311475,0.983606557,273,2.02E+13,4/6/16 3:30,2016,4,6,,,,
-0.655737705,1.639344262,2.295081967,3.93442623,27.21311475,0.983606557,273,2.02E+13,4/6/16 3:45,2016,4,6,,,,
-0.655737705,1.639344262,2.295081967,3.93442623,27.21311475,0.983606557,273,2.02E+13,4/6/16 4:00,2016,4,6,,,,
-0.615384615,1.538461538,2.153846154,3.692307692,26.15384615,0.923076923,286,2.02E+13,4/6/16 4:00,2016,4,6,,,,
-0.716845878,1.792114695,2.508960573,4.301075269,27.59856631,0,247,2.02E+13,4/6/16 4:00,2016,4,6,,,,
-0.634920635,1.587301587,2.222222222,3.80952381,26.34920635,0.952380952,285,2.02E+13,4/6/16 4:00,2016,4,6,,,,
0,2.008032129,2.008032129,4.016064257,29.7188755,1.204819277,221,2.02E+13,4/6/16 4:15,2016,4,6,,,,
-0.619195046,1.547987616,2.167182663,3.715170279,26.00619195,0.92879257,286,2.02E+13,4/6/16 4:30,2016,4,6,,,,
-0.278551532,3.621169916,3.899721448,7.520891365,26.18384401,2.228412256,327,2.02E+13,4/6/16 4:45,2016,4,6,,,,
-1.307189542,1.525054466,2.832244009,4.357298475,23.09368192,0.871459695,412,2.02E+13,4/6/16 4:45,2016,4,6,,,,
0,1.872659176,1.872659176,3.745318352,26.96629213,1.123595506,238,2.02E+13,4/6/16 5:00,2016,4,6,,,,
-0.275482094,3.581267218,3.856749311,7.438016529,25.8953168,2.203856749,323,2.02E+13,4/6/16 5:15,2016,4,6,,,,
-0.815217391,3.532608696,4.347826087,7.880434783,25.81521739,2.173913043,330,2.02E+13,4/6/16 5:15,2016,4,6,,,,
0,1.872659176,1.872659176,3.745318352,26.96629213,1.123595506,238,2.02E+13,4/6/16 5:30,2016,4,6,,,,
0,2.008032129,2.008032129,4.016064257,29.31726908,1.204819277,221,2.02E+13,4/6/16 5:30,2016,4,6,,,,
-1.360544218,1.587301587,2.947845805,4.535147392,23.80952381,0.907029478,392,2.02E+13,4/6/16 5:45,2016,4,6,,,,
0,3.614457831,3.614457831,7.228915663,26.80722892,2.409638554,300,2.02E+13,4/6/16 7:00,2016,4,6,,,,
-0.277777778,3.611111111,3.888888889,7.5,26.11111111,2.222222222,326,2.02E+13,4/6/16 7:30,2016,4,6,,,,
0,3.519061584,3.519061584,7.038123167,26.97947214,2.346041056,308,2.02E+13,4/6/16 7:30,2016,4,6,,,,
2.309871432,3.900631946,1.590760514,5.49139246,23.1422968,3.944214426,4056,2.02E+13,4/6/16 9:15,2016,4,6,,,,
-0.279329609,3.631284916,3.910614525,7.541899441,26.53631285,1.955307263,323,2.02E+13,4/6/16 9:15,2016,4,6,,,,
-0.277777778,3.611111111,3.888888889,7.5,26.11111111,2.222222222,326,2.02E+13,4/6/16 9:45,2016,4,6,,,,
-1.587301587,1.984126984,3.571428571,5.555555556,26.98412698,1.587301587,237,2.02E+13,4/6/16 10:15,2016,4,6,,,,
-0.638977636,1.597444089,2.236421725,3.833865815,26.51757188,0.958466454,283,2.02E+13,4/6/16 10:15,2016,4,6,,,,
-1.369863014,0.913242009,2.283105023,3.196347032,26.02739726,3.196347032,200,2.02E+13,4/6/16 10:45,2016,4,6,,,,
-1.457725948,1.457725948,2.915451895,4.373177843,26.82215743,2.040816327,308,2.02E+13,4/6/16 10:45,2016,4,6,,,,
-0.664451827,1.661129568,2.325581395,3.986710963,27.57475083,0.996677741,269,2.02E+13,4/6/16 11:15,2016,4,6,,,,
4.481792717,4.761904762,0.280112045,5.042016807,23.80952381,0.840336134,314,2.02E+13,4/6/16 12:30,2016,4,6,,,,
0.556328234,3.059805285,2.503477051,5.563282337,23.36578581,3.059805285,614,2.02E+13,4/6/16 14:15,2016,4,6,,,,
-0.74906367,2.247191011,2.996254682,5.243445693,28.08988764,0,240,2.02E+13,4/6/16 14:15,2016,4,6,,,,
1.706484642,2.730375427,1.023890785,3.754266212,27.98634812,0.682593857,266,2.02E+13,4/6/16 14:15,2016,4,6,,,,
-3.571428571,1.339285714,4.910714286,6.25,29.01785714,1.339285714,208,2.02E+13,4/6/16 14:30,2016,4,6,,,,
1.754385965,3.216374269,1.461988304,4.678362573,24.56140351,0.292397661,318,2.02E+13,4/6/16 14:45,2016,4,6,,,,
-0.27700831,3.601108033,3.878116343,7.479224377,26.03878116,2.216066482,324,2.02E+13,4/6/16 14:45,2016,4,6,,,,
-0.280898876,3.651685393,3.93258427,7.584269663,26.40449438,2.247191011,321,2.02E+13,4/6/16 15:15,2016,4,6,,,,
0.751879699,1.503759398,0.751879699,2.255639098,27.81954887,0.37593985,239,2.02E+13,4/6/16 15:15,2016,4,6,,,,
0.512820513,1.282051282,0.769230769,2.051282051,16.15384615,0.256410256,326,2.02E+13,4/6/16 15:15,2016,4,6,,,,
1.840490798,3.374233129,1.533742331,4.90797546,23.6196319,0.306748466,301,2.02E+13,4/6/16 15:30,2016,4,6,,,,
0.933125972,2.488335925,1.555209953,4.043545879,23.1726283,0.777604977,594,2.02E+13,4/6/16 15:30,2016,4,6,,,,
0.903161064,2.860010035,1.956848971,4.816859007,23.58253889,1.806322127,1804,2.02E+13,4/6/16 16:45,2016,4,6,,,,
0.981461287,2.290076336,1.308615049,3.598691385,21.3740458,1.090512541,785,2.02E+13,4/6/16 17:15,2016,4,6,,,,
-0.655737705,1.639344262,2.295081967,3.93442623,27.21311475,0.983606557,274,2.02E+13,4/6/16 17:30,2016,4,6,,,,
-0.666666667,1.666666667,2.333333333,4,27.66666667,1,268,2.02E+13,4/6/16 17:30,2016,4,6,,,,
0.436681223,1.965065502,1.528384279,3.493449782,20.96069869,0.655021834,412,2.02E+13,4/6/16 18:00,2016,4,6,,,,
-0.62305296,1.557632399,2.180685358,3.738317757,25.85669782,0.934579439,296,2.02E+13,4/6/16 18:30,2016,4,6,,,,
1.893939394,1.893939394,0,1.893939394,23.48484848,0.378787879,253,2.02E+13,4/6/16 18:45,2016,4,6,,,,
1.685393258,2.808988764,1.123595506,3.93258427,16.85393258,1.685393258,161,2.02E+13,4/6/16 19:15,2016,4,6,,,,
-1.878612717,3.468208092,5.346820809,8.815028902,21.67630058,0.433526012,604,2.02E+13,4/6/16 19:30,2016,4,6,,,,
1.960784314,1.960784314,0,1.960784314,22.74509804,0,231,2.02E+13,4/6/16 19:45,2016,4,6,,,,
-0.355029586,2.958579882,3.313609467,6.272189349,22.95857988,2.366863905,711,2.02E+13,4/6/16 20:00,2016,4,6,,,,
-1.93236715,0,1.93236715,1.93236715,24.15458937,0,195,2.02E+13,4/6/16 20:00,2016,4,6,,,,
-0.92936803,1.858736059,2.788104089,4.646840149,23.42007435,2.044609665,479,2.02E+13,4/6/16 20:00,2016,4,6,,,,
0.672268908,2.521008403,1.848739496,4.369747899,23.36134454,0.504201681,525,2.02E+13,4/6/16 20:30,2016,4,6,,,,
0.167504188,2.512562814,2.345058626,4.857621441,21.10552764,1.423785595,1050,2.02E+13,4/6/16 22:30,2016,4,6,,,,
0.167504188,2.512562814,2.345058626,4.857621441,21.10552764,1.423785595,1050,2.02E+13,4/6/16 22:30,2016,4,6,,,,
1.165501166,2.564102564,1.398601399,3.962703963,19.81351981,0.466200466,762,2.02E+13,4/6/16 22:45,2016,4,6,,,,
2.153846154,2.769230769,0.615384615,3.384615385,16.61538462,0.307692308,298,2.02E+13,4/6/16 23:45,2016,4,6,,,,
1.523809524,3.619047619,2.095238095,5.714285714,21.52380952,1.523809524,470,2.02E+13,4/7/16 0:00,2016,4,7,,,,
-0.37593985,2.067669173,2.443609023,4.511278195,19.36090226,0.751879699,452,2.02E+13,4/7/16 0:00,2016,4,7,,,,
1.331719128,2.784503632,1.452784504,4.237288136,19.49152542,0.242130751,730,2.02E+13,4/7/16 0:30,2016,4,7,,,,
-0.430107527,1.290322581,1.720430108,3.010752688,19.78494624,0.64516129,432,2.02E+13,4/7/16 0:45,2016,4,7,,,,
0.427350427,1.709401709,1.282051282,2.991452991,18.37606838,0,204,2.02E+13,4/7/16 1:15,2016,4,7,,,,
1.577287066,2.839116719,1.261829653,4.100946372,22.71293375,0.94637224,290,2.02E+13,4/7/16 2:00,2016,4,7,,,,
-0.430107527,1.290322581,1.720430108,3.010752688,19.78494624,0.64516129,432,2.02E+13,4/7/16 4:30,2016,4,7,,,,
1.857585139,2.786377709,0.92879257,3.715170279,21.05263158,0.309597523,299,2.02E+13,4/7/16 5:30,2016,4,7,,,,
-0.42462845,1.27388535,1.6985138,2.972399151,19.5329087,0.636942675,424,2.02E+13,4/7/16 7:15,2016,4,7,,,,
-0.653594771,1.633986928,2.287581699,3.921568627,27.12418301,0.980392157,275,2.02E+13,4/7/16 9:15,2016,4,7,,,,
0,4.750593824,4.750593824,9.501187648,25.41567696,0,391,2.02E+13,4/7/16 11:00,2016,4,7,,,,
-0.35335689,2.826855124,3.180212014,6.007067138,26.50176678,0,256,2.02E+13,4/7/16 13:30,2016,4,7,,,,
0.592718036,2.540220152,1.947502117,4.487722269,24.47078747,0,1080,2.02E+13,4/7/16 14:45,2016,4,7,,,,
0.418410042,2.092050209,1.673640167,3.765690377,21.33891213,0.418410042,222,2.02E+13,4/7/16 14:45,2016,4,7,,,,
0.750469043,3.189493433,2.43902439,5.628517824,21.95121951,0,474,2.02E+13,4/7/16 14:45,2016,4,7,,,,
4.854368932,6.148867314,1.294498382,7.443365696,27.50809061,0,294,2.02E+13,4/7/16 17:15,2016,4,7,,,,
2.928870293,3.347280335,0.418410042,3.765690377,21.12970711,1.046025105,415,2.02E+13,4/7/16 17:30,2016,4,7,,,,
-0.31152648,1.246105919,1.557632399,2.803738318,24.6105919,0.46728972,587,2.02E+13,4/7/16 18:15,2016,4,7,,,,
0.986842105,3.289473684,2.302631579,5.592105263,16.44736842,0,541,2.02E+13,4/7/16 18:30,2016,4,7,,,,
0.895522388,3.134328358,2.23880597,5.373134328,21.79104478,0.447761194,591,2.02E+13,4/7/16 18:30,2016,4,7,,,,
4.385964912,5.263157895,0.877192982,6.140350877,28.94736842,0.877192982,321,2.02E+13,4/7/16 18:30,2016,4,7,,,,
1.968503937,2.559055118,0.590551181,3.149606299,17.51968504,0.787401575,411,2.02E+13,4/7/16 18:45,2016,4,7,,,,
-1.290322581,1.397849462,2.688172043,4.086021505,22.79569892,0.430107527,854,2.02E+13,4/7/16 19:00,2016,4,7,,,,
-0.163666121,1.309328969,1.47299509,2.782324059,23.2405892,0.327332242,550,2.02E+13,4/7/16 20:00,2016,4,7,,,,
1.444043321,2.166064982,0.722021661,2.888086643,23.46570397,0.541516245,506,2.02E+13,4/7/16 20:30,2016,4,7,,,,
0.341296928,1.706484642,1.365187713,3.071672355,24.23208191,2.559726962,532,2.02E+13,4/7/16 20:30,2016,4,7,,,,
0.341296928,1.706484642,1.365187713,3.071672355,24.23208191,2.559726962,532,2.02E+13,4/7/16 22:00,2016,4,7,,,,
-1.030927835,3.092783505,4.12371134,7.216494845,23.19587629,0.515463918,693,2.02E+13,4/7/16 22:15,2016,4,7,,,,
-0.934579439,3.037383178,3.971962617,7.009345794,23.24766355,0.700934579,758,2.02E+13,4/7/16 22:45,2016,4,7,,,,
-0.715137068,2.979737783,3.694874851,6.674612634,23.1227652,0.715137068,745,2.02E+13,4/7/16 23:00,2016,4,7,,,,
0.896860987,3.139013453,2.242152466,5.381165919,21.67414051,0.448430493,578,2.02E+13,4/7/16 23:00,2016,4,7,,,,
-0.324675325,0.324675325,0.649350649,0.974025974,19.48051948,0.649350649,285,2.02E+13,4/8/16 0:15,2016,4,8,,,,
0.245700246,0.737100737,0.491400491,1.228501229,16.21621622,0.737100737,360,2.02E+13,4/8/16 0:30,2016,4,8,,,,
-0.99009901,0,0.99009901,0.99009901,23.76237624,0,91,2.02E+13,4/8/16 0:30,2016,4,8,,,,
0.262467192,0.524934383,0.262467192,0.787401575,17.58530184,0.524934383,333,2.02E+13,4/8/16 0:30,2016,4,8,,,,
0.266666667,0.533333333,0.266666667,0.8,17.86666667,0.533333333,327,2.02E+13,4/8/16 1:00,2016,4,8,,,,
-0.714285714,0.714285714,1.428571429,2.142857143,25,0,122,2.02E+13,4/8/16 1:30,2016,4,8,,,,
-0.680272109,0,0.680272109,0.680272109,18.36734694,2.040816327,136,2.02E+13,4/8/16 1:45,2016,4,8,,,,
-0.324675325,0.324675325,0.649350649,0.974025974,19.48051948,0.649350649,285,2.02E+13,4/8/16 1:45,2016,4,8,,,,
0.535714286,1.785714286,1.25,3.035714286,23.75,2.678571429,519,2.02E+13,4/8/16 2:00,2016,4,8,,,,
2.087286528,2.65654649,0.569259962,3.225806452,18.97533207,1.138519924,454,2.02E+13,4/8/16 2:00,2016,4,8,,,,
2.491103203,3.440094899,0.948991696,4.389086595,20.52194543,1.18623962,780,2.02E+13,4/8/16 3:00,2016,4,8,,,,
0,0.558659218,0.558659218,1.117318436,21.22905028,0,170,2.02E+13,4/8/16 3:30,2016,4,8,,,,
-2.083333333,1.041666667,3.125,4.166666667,24.47916667,2.34375,350,2.02E+13,4/8/16 3:45,2016,4,8,,,,
0,3.614457831,3.614457831,7.228915663,26.80722892,2.409638554,305,2.02E+13,4/8/16 4:45,2016,4,8,,,,
0.815217391,1.086956522,0.27173913,1.358695652,18.75,0.815217391,333,2.02E+13,4/8/16 5:00,2016,4,8,,,,
0.535714286,1.785714286,1.25,3.035714286,23.75,2.678571429,519,2.02E+13,4/8/16 5:45,2016,4,8,,,,
1.557632399,1.869158879,0.31152648,2.180685358,19.31464174,0,578,2.02E+13,4/8/16 6:30,2016,4,8,,,,
1.01010101,1.01010101,0,1.01010101,30.3030303,0,97,2.02E+13,4/8/16 8:00,2016,4,8,,,,
1.945525292,2.529182879,0.583657588,3.112840467,17.70428016,0.778210117,417,2.02E+13,4/8/16 8:45,2016,4,8,,,,
0.740740741,1.111111111,0.37037037,1.481481481,17.03703704,1.851851852,233,2.02E+13,4/8/16 9:15,2016,4,8,,,,
1.724137931,2.011494253,0.287356322,2.298850575,20.97701149,0.287356322,331,2.02E+13,4/8/16 9:45,2016,4,8,,,,
2.975724354,4.385277995,1.409553641,5.794831637,24.11902897,1.409553641,1189,2.02E+13,4/8/16 10:00,2016,4,8,,,,
1.149425287,1.724137931,0.574712644,2.298850575,18.96551724,1.149425287,151,2.02E+13,4/8/16 10:15,2016,4,8,,,,
0.952380952,1.428571429,0.476190476,1.904761905,18.57142857,1.428571429,186,2.02E+13,4/8/16 10:15,2016,4,8,,,,
-0.131406045,3.285151117,3.416557162,6.701708279,26.67542707,2.365308804,677,2.02E+13,4/8/16 10:45,2016,4,8,,,,
2.164502165,2.597402597,0.432900433,3.03030303,19.91341991,0.865800866,220,2.02E+13,4/8/16 13:00,2016,4,8,,,,
0.634920635,1.746031746,1.111111111,2.857142857,19.36507937,0,505,2.02E+13,4/8/16 13:15,2016,4,8,,,,
0.288184438,0.576368876,0.288184438,0.864553314,22.47838617,0.864553314,323,2.02E+13,4/8/16 14:15,2016,4,8,,,,
0.303951368,0.607902736,0.303951368,0.911854103,20.36474164,0.911854103,303,2.02E+13,4/8/16 14:30,2016,4,8,,,,
0.4784689,1.913875598,1.435406699,3.349282297,22.00956938,0,175,2.02E+13,4/8/16 16:15,2016,4,8,,,,
1.132075472,1.886792453,0.754716981,2.641509434,16.22641509,1.132075472,226,2.02E+13,4/8/16 16:30,2016,4,8,,,,
2.125775022,3.277236492,1.15146147,4.428697963,24.3578388,0.620017715,995,2.02E+13,4/8/16 16:45,2016,4,8,,,,
1.153846154,1.923076923,0.769230769,2.692307692,16.53846154,1.153846154,230,2.02E+13,4/8/16 17:30,2016,4,8,,,,
0,0.673400673,0.673400673,1.346801347,15.15151515,1.346801347,247,2.02E+13,4/8/16 19:00,2016,4,8,,,,
0,0.630914826,0.630914826,1.261829653,14.51104101,1.261829653,277,2.02E+13,4/8/16 19:30,2016,4,8,,,,
1.660516605,2.21402214,0.553505535,2.767527675,22.87822878,1.660516605,501,2.02E+13,4/8/16 22:30,2016,4,8,,,,
2.788844622,2.988047809,0.199203187,3.187250996,23.70517928,1.394422311,453,2.02E+13,4/8/16 23:15,2016,4,8,,,,
1.082431307,1.915070774,0.832639467,2.747710241,22.8143214,0.083263947,1115,2.02E+13,4/9/16 7:45,2016,4,9,,,,
-3.597122302,1.582733813,5.179856115,6.762589928,22.30215827,0.287769784,627,2.02E+13,4/9/16 11:00,2016,4,9,,,,
0.757575758,0.757575758,0,0.757575758,17.42424242,1.515151515,122,2.02E+13,4/9/16 12:30,2016,4,9,,,,
2.904564315,3.319502075,0.414937759,3.734439834,21.16182573,0.414937759,223,2.02E+13,4/9/16 23:00,2016,4,9,,,,
3.274760383,5.191693291,1.916932907,7.108626198,22.68370607,4.233226837,1108,2.02E+13,4/10/16 0:00,2016,4,10,,,,
-0.136612022,3.415300546,3.551912568,6.967213115,26.36612022,2.459016393,665,2.02E+13,4/10/16 2:45,2016,4,10,,,,
1.395348837,2.325581395,0.930232558,3.255813953,20.46511628,0,197,2.02E+13,4/10/16 4:00,2016,4,10,,,,
0.454545455,4.545454545,4.090909091,8.636363636,23.97727273,2.045454545,800,2.02E+13,4/10/16 12:00,2016,4,10,,,,
1.312335958,4.98687664,3.674540682,8.661417323,26.50918635,4.330708661,669,2.02E+13,4/10/16 12:15,2016,4,10,,,,
0.417972832,4.388714734,3.970741902,8.359456635,24.03343783,2.089864159,862,2.02E+13,4/10/16 12:45,2016,4,10,,,,
1.242236025,4.472049689,3.229813665,7.701863354,23.72670807,1.739130435,731,2.02E+13,4/10/16 14:15,2016,4,10,,,,
0,2.34948605,2.34948605,4.6989721,20.41116006,1.908957416,615,2.02E+13,4/10/16 15:00,2016,4,10,,,,
1.909722222,2.777777778,0.868055556,3.645833333,25.34722222,1.388888889,519,2.02E+13,4/10/16 16:15,2016,4,10,,,,
3.498871332,5.417607223,1.918735892,7.336343115,24.04063205,4.966139955,792,2.02E+13,4/11/16 4:45,2016,4,11,,,,
0,2.088772846,2.088772846,4.177545692,24.02088773,1.305483029,330,2.02E+13,4/11/16 9:45,2016,4,11,,,,
1.007838746,4.143337066,3.13549832,7.278835386,23.74020157,2.127659574,811,2.02E+13,4/12/16 1:00,2016,4,12,,,,
1.142857143,2,0.857142857,2.857142857,18.85714286,0.857142857,319,2.02E+13,4/12/16 1:00,2016,4,12,,,,
1.604278075,3.386809269,1.782531194,5.169340463,23.17290553,0,468,2.02E+13,4/12/16 11:00,2016,4,12,,,,
1.082431307,1.915070774,0.832639467,2.747710241,22.8143214,0.083263947,1115,2.02E+13,4/12/16 13:00,2016,4,12,,,,
0.210970464,1.898734177,1.687763713,3.58649789,25.3164557,1.898734177,425,2.02E+13,4/12/16 14:00,2016,4,12,,,,
3.143893591,5.199516324,2.055622733,7.255139057,22.73276904,2.53929867,741,2.02E+13,4/12/16 14:15,2016,4,12,,,,
3.333333333,4.375,1.041666667,5.416666667,22.08333333,0,423,2.02E+13,4/12/16 15:15,2016,4,12,,,,
3.571428571,5.357142857,1.785714286,7.142857143,22.4789916,2.205882353,860,2.02E+13,4/12/16 15:30,2016,4,12,,,,
3.595505618,4.157303371,0.561797753,4.719101124,20.11235955,0.449438202,796,2.02E+13,4/12/16 16:00,2016,4,12,,,,
3.143893591,5.199516324,2.055622733,7.255139057,22.73276904,2.53929867,741,2.02E+13,4/12/16 16:00,2016,4,12,,,,
0,1.687763713,1.687763713,3.375527426,25.10548523,1.898734177,424,2.02E+13,4/12/16 16:00,2016,4,12,,,,
0.666666667,2,1.333333333,3.333333333,26.66666667,0.333333333,267,2.02E+13,4/12/16 16:15,2016,4,12,,,,
-0.826446281,2.479338843,3.305785124,5.785123967,21.48760331,0,652,2.02E+13,4/12/16 16:45,2016,4,12,,,,
0.689655172,2.068965517,1.379310345,3.448275862,27.5862069,0.344827586,266,2.02E+13,4/12/16 17:30,2016,4,12,,,,
1.035502959,2.366863905,1.331360947,3.698224852,23.37278107,1.035502959,575,2.02E+13,4/12/16 18:45,2016,4,12,,,,
1.339285714,1.785714286,0.446428571,2.232142857,29.46428571,0.446428571,189,2.02E+13,4/12/16 20:15,2016,4,12,,,,
0.431034483,1.50862069,1.077586207,2.586206897,23.06034483,0.215517241,429,2.02E+13,4/12/16 20:15,2016,4,12,,,,
-1.418439716,0.472813239,1.891252955,2.364066194,26.00472813,2.127659574,362,2.02E+13,4/12/16 22:00,2016,4,12,,,,
3.595505618,6.741573034,3.146067416,9.887640449,22.24719101,1.348314607,413,2.02E+13,4/13/16 5:15,2016,4,13,,,,
3.595505618,6.741573034,3.146067416,9.887640449,22.24719101,1.348314607,413,2.02E+13,4/13/16 5:15,2016,4,13,,,,
3.595505618,6.741573034,3.146067416,9.887640449,22.24719101,1.348314607,413,2.02E+13,4/13/16 9:30,2016,4,13,,,,
1.297709924,3.129770992,1.832061069,4.961832061,20.6870229,0.076335878,1198,2.02E+13,4/13/16 11:30,2016,4,13,,,,
3.143893591,5.199516324,2.055622733,7.255139057,22.73276904,2.53929867,743,2.02E+13,4/13/16 11:45,2016,4,13,,,,
1.554404145,1.554404145,0,1.554404145,21.24352332,1.554404145,183,2.02E+13,4/13/16 12:00,2016,4,13,,,,
3.143893591,5.199516324,2.055622733,7.255139057,22.73276904,2.53929867,743,2.02E+13,4/13/16 12:45,2016,4,13,,,,
0.842105263,2.947368421,2.105263158,5.052631579,22.94736842,1.052631579,430,2.02E+13,4/13/16 16:15,2016,4,13,,,,
0.992555831,2.64681555,1.654259719,4.301075269,20.92638544,0.744416873,1072,2.02E+13,4/13/16 17:00,2016,4,13,,,,
1.293661061,1.940491591,0.64683053,2.587322122,23.02716688,0.129366106,674,2.02E+13,4/13/16 20:15,2016,4,13,,,,
