v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day
3.333333333,4.213836478,0.880503145,5.094339623,19.62264151,0.691823899,1377,2.01503E+13,3/11/15 17:30,2015,03,11
1.540832049,1.540832049,0,1.540832049,20.95531587,0.92449923,579,2.01503E+13,3/11/15 18:00,2015,03,11
0.507614213,1.353637902,0.846023689,2.199661591,21.65820643,0.338409475,513,2.01503E+13,3/12/15 11:45,2015,03,12
0.235849057,1.886792453,1.650943396,3.537735849,15.80188679,0.235849057,382,2.01503E+13,3/12/15 14:15,2015,03,12
0.862068966,1.50862069,0.646551724,2.155172414,19.2887931,0.538793103,820,2.01503E+13,3/12/15 16:30,2015,03,12
0.85531005,2.494654312,1.639344262,4.133998574,20.81254455,0.427655025,1242,2.01503E+13,3/12/15 17:45,2015,03,12
0.910125142,1.592718999,0.682593857,2.275312856,20.81911263,0.682593857,815,2.01503E+13,3/12/15 18:00,2015,03,12
1.879699248,3.195488722,1.315789474,4.511278195,18.79699248,0,479,2.01503E+13,3/12/15 18:45,2015,03,12
0.956937799,1.674641148,0.717703349,2.392344498,20.33492823,0.4784689,767,2.01503E+13,3/12/15 20:45,2015,03,12
-2.857142857,3.80952381,6.666666667,10.47619048,22.85714286,0,89,2.01503E+13,3/12/15 20:45,2015,03,12
1.348314607,1.573033708,0.224719101,1.797752809,11.23595506,0,409,2.01503E+13,3/12/15 21:00,2015,03,12
0.230414747,0.460829493,0.230414747,0.69124424,11.29032258,0.230414747,396,2.01503E+13,3/13/15 21:00,2015,03,13
-0.88,1.84,2.72,4.56,24.4,0.88,1119,2.01503E+13,3/16/15 15:30,2015,03,16
0,0,0,0,13.01939058,0,336,2.01503E+13,3/16/15 19:15,2015,03,16
-0.106780566,2.616123865,2.722904431,5.339028297,26.16123865,2.669514148,1721,2.01503E+13,3/16/15 19:15,2015,03,16
-1.230228471,2.987697715,4.217926186,7.205623902,22.67135325,0.351493849,514,2.01503E+13,3/16/15 19:30,2015,03,16
-1.265822785,3.074141049,4.339963834,7.414104882,22.78481013,0.361663653,499,2.01503E+13,3/16/15 19:30,2015,03,16
-0.212314225,1.910828025,2.123142251,4.033970276,20.38216561,0,408,2.01503E+13,3/16/15 20:00,2015,03,16
-1.252236136,3.041144902,4.293381038,7.334525939,22.71914132,0.357781753,509,2.01503E+13,3/16/15 20:00,2015,03,16
-0.429184549,1.502145923,1.931330472,3.433476395,27.25321888,0,447,2.01503E+13,3/16/15 20:15,2015,03,16
1.776649746,2.157360406,0.38071066,2.538071066,17.89340102,0.253807107,678,2.01503E+13,3/17/15 13:30,2015,03,17
1.830282862,2.662229617,0.831946755,3.494176373,20.63227953,0,518,2.01503E+13,3/17/15 13:30,2015,03,17
3.333333333,3.529411765,0.196078431,3.725490196,22.15686275,0.392156863,438,2.01503E+13,3/17/15 13:30,2015,03,17
4.761904762,4.761904762,0,4.761904762,29.93197279,0,133,2.01503E+13,3/17/15 14:45,2015,03,17
1.731601732,2.164502165,0.432900433,2.597402597,18.47041847,0.288600289,606,2.01503E+13,3/17/15 14:45,2015,03,17
1.824817518,2.189781022,0.364963504,2.554744526,17.76155718,0.243309002,703,2.01503E+13,3/17/15 15:15,2015,03,17
1.546391753,2.920962199,1.374570447,4.295532646,27.83505155,1.202749141,502,2.01503E+13,3/17/15 17:15,2015,03,17
1.762114537,1.762114537,0,1.762114537,11.45374449,0.220264317,420,2.01503E+13,3/17/15 20:30,2015,03,17
1.535087719,2.631578947,1.096491228,3.728070175,22.36842105,0,421,2.01503E+13,3/18/15 12:15,2015,03,18
1.19047619,1.785714286,0.595238095,2.380952381,21.23015873,0,465,2.01503E+13,3/18/15 13:45,2015,03,18
0.557103064,2.971216342,2.414113278,5.385329619,19.59145775,0.185701021,932,2.01503E+13,3/18/15 14:15,2015,03,18
1.002506266,1.253132832,0.250626566,1.503759398,14.78696742,0,361,2.01503E+13,3/18/15 14:15,2015,03,18
0,2.096774194,2.096774194,4.193548387,19.03225806,0,528,2.01503E+13,3/18/15 16:00,2015,03,18
