ï»¿Date,Close,,Open,High,Low,Volume
10/7/16,128.99,,129.04,129.25,128.33,12804420
10/10/16,130.24,,129.68,130.7,129.2,15138720
10/11/16,128.88,,130.23,130.64,128.23,17537928
10/12/16,129.05,,129.01,129.66,128.46,11072991
10/13/16,127.82,,128.21,128.25,126.75,17139306
10/14/16,127.88,,128.49,128.95,127.58,13345292
10/17/16,127.54,,128.2,128.47,127.32,11351681
10/18/16,128.57,,128.68,129.39,128.01,13503967
10/19/16,130.11,,128.74,130.47,128.6,16752321
10/20/16,130,,130.07,130.66,129.5,13167503
10/21/16,132.07,,129.78,132.13,129.7,19088794
10/24/16,133.28,,132.72,133.4,132.15,17470227
10/25/16,132.29,,133.5,133.5,132.22,13336787
10/26/16,131.04,,131.64,132.26,130.94,13084731
10/27/16,129.69,,131.74,131.8,129.27,16741393
10/28/16,131.29,,130.5,132.97,129.93,24545547
10/31/16,130.99,,132.01,132.12,130.88,15668982
11/1/16,129.5,,131.41,131.94,128.65,22077779
11/2/16,127.17,,130.23,130.23,126.28,50190225
11/3/16,120,-5.64%,122,123.28,119.5,63766259
11/4/16,120.75,,119.59,121.93,119.25,30545466
11/7/16,122.15,,122.83,123.21,121.35,23008880
11/8/16,124.22,,122.03,124.61,121.54,19460768
11/9/16,123.18,-3.14%,121.5,123.81,120.51,31916020
11/10/16,120.8,,123.93,124.18,115.27,67846704
11/11/16,119.02,,119.53,120.7,118.15,32840137
11/14/16,115.08,,119.13,119.13,113.55,51377040
11/15/16,117.2,,116.73,118.49,115.83,34681369
11/16/16,116.34,-8.52%,114.48,117.88,114.21,32397947
11/17/16,117.79,,116.81,117.79,116.01,18556202
11/18/16,117.02,,118.39,119.13,116.84,22879303
11/21/16,121.77,,118.2,121.95,117.8,35415366
11/22/16,121.47,,122.4,122.98,120.9,26089163
11/23/16,120.84,,121.23,121.31,119.94,15672136
11/25/16,120.38,,121.01,121.14,120.07,8658605
11/28/16,120.41,,120.12,121.69,119.82,18101314
11/29/16,120.87,,120.57,122.1,120.4,18890956
11/30/16,118.42,,120.32,121.79,117.95,30188922
12/1/16,115.1,,118.38,118.45,114,43276994
12/2/16,115.4,,115.11,116.48,114.3,25070364
12/5/16,117.43,,115.95,117.57,115.07,20201528
12/6/16,117.31,,117.69,117.8,116.33,19131202
12/7/16,117.95,,117,117.95,116.57,21913658
12/8/16,118.91,,117.98,119.5,117.64,22442756
12/9/16,119.68,,119.22,119.94,118.95,17464736
12/12/16,117.77,,119.22,119.24,117.65,17805527
12/13/16,120.31,,117.86,121.52,117.61,29768028
12/14/16,120.21,,120,121.69,118.85,25913095
12/15/16,120.57,,120.08,122.5,119.63,20139568
12/16/16,119.87,,120.9,121.5,119.27,25324299
12/19/16,119.24,,119.85,120.36,118.51,15918146
12/20/16,119.09,,119.5,119.77,118.8,13684402
12/21/16,119.04,,118.92,119.2,118.48,10767646
12/22/16,117.4,,118.86,118.99,116.93,16258587
12/23/16,117.27,,117,117.56,116.3,10889985
12/27/16,118.01,,116.96,118.68,116.86,12051481
