ï»¿Date,Close,,Open,High,Low,Volume
3/21/17,830.46,,851.4,853.5,829.02,2463484
3/22/17,829.59,,831.91,835.55,827.18,1401465
3/23/17,817.58,,821,822.57,812.26,3487056
3/24/17,814.43,,820.08,821.93,808.89,1981006
3/27/17,819.51,,806.95,821.63,803.37,1894990
3/28/17,820.92,,820.41,825.99,814.03,1620542
3/29/17,831.41,,825,832.76,822.38,1786321
3/30/17,831.5,,833.5,833.68,829,1055339
3/31/17,829.56,,828.97,831.64,827.39,1401893
4/3/17,838.55,,829.22,840.85,829.22,1671503
4/4/17,834.57,,831.36,835.18,829.04,1045363
4/5/17,831.41,,835.51,842.45,830.72,1555328
4/6/17,827.88,,832.4,836.39,826.46,1254433
4/7/17,824.67,,827.96,828.48,820.51,1057253
4/10/17,824.73,,825.39,829.35,823.77,978905
4/11/17,823.35,,824.71,827.43,817.02,1079732
4/12/17,824.32,,821.93,826.66,821.02,900480
4/13/17,823.56,,822.14,826.38,821.44,1122362
4/17/17,837.17,,825.01,837.75,824.47,895015
4/18/17,836.82,,834.22,838.93,832.71,836722
4/19/17,838.21,,839.79,842.22,836.29,954330
