ï»¿Date,Close,,Open,High,Low,Volume
3/8/17,179.45,,180.75,180.95,179.3,3557396
3/9/17,177.18,,179.15,179.25,175.88,5444076
3/10/17,177.83,,178.21,179.49,177.42,3100326
3/13/17,176.46,,177.85,178.06,176.42,3482189
3/14/17,175.72,,176.18,176.82,175.21,3147497
3/15/17,175.81,,175.71,176.28,174.75,3815537
3/16/17,177.24,,178.46,179,176.82,4311848
3/17/17,175.65,,176.29,176.79,175.65,5920967
3/20/17,175.7,,175.65,176.18,175.14,2476125
3/21/17,173.88,,176.01,176.23,173.84,3927741
3/22/17,174.78,,174.04,175.06,172.8,3450512
3/23/17,174.82,,174.43,175.67,173.56,3739976
3/24/17,173.83,,175.12,175.5,173.39,3221675
3/27/17,173.77,,172.69,174.16,172.09,3259049
3/28/17,174.51,,173.94,175,173,3523870
3/29/17,173.94,,174.3,174.49,173.46,3085606
3/30/17,173.86,,173.86,174.59,173.69,3168254
3/31/17,174.14,,173.98,174.95,173.69,2913684
4/3/17,174.5,,173.82,174.87,173.38,4286498
4/4/17,174.52,,173.52,174.96,173.26,3108885
4/5/17,172.88,,174.7,176.33,172.81,6238894
4/6/17,172.45,,173.47,173.47,172.25,3435403
4/7/17,172.14,,172.08,172.93,171.28,3588302
4/10/17,171.2,,172.53,172.56,171,3789936
4/11/17,170.58,,170.65,171.23,168.98,4891911
4/12/17,170.66,,171.04,171.2,170.02,3276931
4/13/17,169.53,,169.92,171.36,169.53,3205462
4/17/17,171.1,,169.75,171.3,169.62,3720218
4/18/17,170.05,,170.79,171.69,169.83,6345465
4/19/17,161.69,,161.76,162.64,159.6,19284284
