v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day
1.828153565,3.290676417,1.462522852,4.753199269,23.40036563,0.182815356,489,2.01503E+13,3/5/15 2:15,2015,03,05
1.834862385,3.302752294,1.467889908,4.770642202,24.03669725,0.183486239,499,2.01503E+13,3/5/15 2:15,2015,03,05
1.300390117,2.730819246,1.430429129,4.161248375,23.79713914,0.130039012,687,2.01503E+13,3/5/15 2:15,2015,03,05
1.494565217,2.989130435,1.494565217,4.483695652,23.91304348,0.135869565,659,2.01503E+13,3/5/15 2:45,2015,03,05
1.710730949,3.265940902,1.555209953,4.821150855,24.41679627,0.155520995,586,2.01503E+13,3/5/15 2:45,2015,03,05
1.494565217,2.989130435,1.494565217,4.483695652,23.91304348,0.135869565,659,2.01503E+13,3/5/15 3:00,2015,03,05
2.003642987,3.460837887,1.4571949,4.918032787,24.04371585,0.182149362,503,2.01503E+13,3/5/15 3:00,2015,03,05
2.033271719,3.512014787,1.478743068,4.990757856,23.84473198,0.184842884,491,2.01503E+13,3/5/15 3:15,2015,03,05
2.003642987,3.460837887,1.4571949,4.918032787,24.04371585,0.182149362,503,2.01503E+13,3/5/15 3:30,2015,03,05
1.809954751,3.318250377,1.508295626,4.826546003,23.22775264,0.150829563,601,2.01503E+13,3/5/15 3:30,2015,03,05
1.679389313,3.20610687,1.526717557,4.732824427,24.27480916,0.152671756,585,2.01503E+13,3/5/15 3:30,2015,03,05
